MP Name,Constituency,State,House,Allocated Amount (₹),Amount Recommended (₹),Total Expenditure (₹),Utilization %,Completed Works,Recommended Works,Completion Rate %,Balance Not Yet Paid to Vendors (₹),Transaction Count,Successful Payments,Pending Payments,Average Rating,num_vendors,num_transactions,total_expenditure_ledger,top_vendor,top_vendor_share_pct,vendor_hhi,round_amount_txn_pct,payment_inprogress_pct,same_day_same_vendor_clusters,completed_count,avg_cost_zscore,high_cost_outlier_count,no_image_pct,no_rating_pct,round_amount_pct,max_desc_repeat,max_amount_repeat,pending_payment_ratio,util_completion_gap,unpaid_balance_pct,rule_score_raw,ml_anomaly_score,rule_score_scaled,risk_score,risk_level,reasons_text,checklist_text
ANITA SUBHADARSHINI,ASKA,Odisha,Lok Sabha,147000000.0,50500000.0,13718448.0,34.35,20,142,14.08,36781552.0,35,32,3,,26.0,35.0,13718448.0,SHYAMALENDU PANDA,20.13,7.6,91.43,8.57,3.0,20.0,-0.15528135544725896,0.0,15.0,100.0,100.0,1.0,5.0,8.571428571428571,20.270000000000003,268.11744302270927,34,33.2,41.5,38.2,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 100% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 5 separate completed works. | 268% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Priyanka Gandhi Vadra,WAYANAD,Kerala,Lok Sabha,122500000.0,121145751.0,34714501.0,98.89,11,96,11.46,86431250.0,39,39,0,,22.0,39.0,34714501.0,SML ISUZU LTD,35.64,17.9,10.26,0.0,4.0,11.0,0.8050674991466461,0.0,0.0,100.0,36.36,1.0,2.0,0.0,87.43,248.97736539551585,38,25.7,46.3,38.1,Low,Funds utilization (99%) is far ahead of physical completion (11%) — a gap of 87 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 249% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
SATPAL BRAHAMCHARI,SONEPAT,Haryana,Lok Sabha,147000000.0,129812634.0,35904950.0,88.31,19,226,8.41,93907684.0,209,180,29,,89.0,209.0,35904950.0,Mor Traders,7.67,2.8,0.48,13.88,20.0,19.0,0.046524275968080904,0.0,31.58,100.0,0.0,1.0,1.0,13.875598086124402,79.9,261.54522983599753,38,25.6,46.3,38.0,Low,Funds utilization (88%) is far ahead of physical completion (8%) — a gap of 80 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 262% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,Bihar,Lok Sabha,147000000.0,143571385.0,96375137.0,97.67,77,130,59.23,47196248.0,90,90,0,,10.0,90.0,96375137.0,SAHAYAK ABHIYANTA KUDHANI VIDHANSABHA KSHETRA,20.37,12.45,11.11,0.0,15.0,77.0,0.5703879077805483,3.0,0.0,100.0,10.39,4.0,5.0,0.0,38.440000000000005,48.97139393949707,46,10.3,56.1,37.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 3 completed works cost far above the average for their work category (statistical outliers). | The same work description text is reused 4 times. | The exact same rupee amount appears on 5 separate completed works. | 49% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify these are genuinely distinct works and not duplicate/split entries.
Smt S Jothimani,KARUR,Tamil Nadu,Lok Sabha,147000000.0,144332988.0,48601252.0,98.19,87,177,49.15,95731736.0,103,100,3,,29.0,103.0,48601252.0,P S STALIN,21.87,9.27,7.77,2.91,16.0,87.0,-0.13980824309464898,0.0,34.48,100.0,6.9,1.0,17.0,2.912621359223301,49.04,196.97380635379517,46,10.3,56.1,37.8,Low,Funds utilization (98%) is far ahead of physical completion (49%) — a gap of 49 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 17 separate completed works. | 197% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
UTKARSH VERMA MADHUR,KHERI,Uttar Pradesh,Lok Sabha,147000000.0,96898322.0,74909150.0,65.92,347,360,96.39,21989172.0,699,699,0,,4.0,699.0,74909150.0,Shiv kumar thekedar,46.01,40.71,0.0,0.0,22.0,347.0,-0.32876145932804895,1.0,26.51,100.0,0.0,1.0,99.0,0.0,0.0,29.3544540286467,34,32.1,41.5,37.7,Low,Vendor concentration is high (HHI=41); top vendor 'Shiv kumar thekedar' handles 46% of spend. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 99 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Check whether the dominant vendor was selected through fair/competitive process across multiple works. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
MURLIDHAR MOHOL,PUNE,Maharashtra,Lok Sabha,147000000.0,146496657.0,18945481.0,99.66,12,99,12.12,127551176.0,19,19,0,,8.0,19.0,18945481.0,MUDHAIDEVI MAJUR SAHKARI SANSTHA MARYADIT,15.83,14.14,0.0,0.0,5.0,12.0,0.44589930124714816,0.0,0.0,100.0,0.0,1.0,1.0,0.0,87.53999999999999,673.2538276542042,38,24.9,46.3,37.7,Low,Funds utilization (100%) is far ahead of physical completion (12%) — a gap of 88 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 673% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
MADHAVANENI RAGHUNANDAN RAO,MEDAK,Telangana,Lok Sabha,147000000.0,112814529.0,30484168.0,76.74,41,182,22.53,82330361.0,49,49,0,,30.0,49.0,30484168.0,PONNABOYANA SRINIVAS,9.52,4.97,20.41,0.0,7.0,41.0,0.008412650940226316,0.0,58.54,100.0,19.51,1.0,7.0,0.0,54.209999999999994,270.0758013143085,46,10.0,56.1,37.7,Low,Funds utilization (77%) is far ahead of physical completion (23%) — a gap of 54 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 7 separate completed works. | 270% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Hardeep Singh Puri (2020-26),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,226801049.11,185320368.2,180480217.2,81.71,292,415,70.36,4840151.0,885,885,0,,55.0,885.0,180480217.2,Vimal Enterprises,11.1,4.49,3.16,0.0,120.0,292.0,-0.13791821927791054,2.0,39.38,100.0,0.68,1.0,33.0,0.0,11.349999999999994,2.681818026978749,28,43.0,34.1,37.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 2 completed works cost far above the average for their work category (statistical outliers). | The exact same rupee amount appears on 33 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
MANOJ KUMAR,SASARAM,Bihar,Lok Sabha,147000000.0,145610852.0,95686097.0,99.06,82,194,42.27,49924755.0,122,121,1,,10.0,122.0,95686097.0,S K ENTERPRISES,32.12,18.0,0.0,0.82,15.0,82.0,0.28213262528838673,0.0,45.12,100.0,0.0,1.0,14.0,0.819672131147541,56.79,52.17555796010783,46,9.9,56.1,37.6,Low,Funds utilization (99%) is far ahead of physical completion (42%) — a gap of 57 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 14 separate completed works. | 52% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Surendra Singh Nagar (2022-28),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,220563957.11,218335769.0,109500434.16,98.99,98,299,32.78,108835334.84,281,272,9,,15.0,281.0,109500434.16,BALAJI SUPPLIER,31.58,19.52,1.07,3.2,35.0,98.0,0.022926445237325576,0.0,13.27,100.0,1.02,2.0,20.0,3.202846975088968,66.21,99.39260576900712,46,9.9,56.1,37.6,Low,Funds utilization (99%) is far ahead of physical completion (33%) — a gap of 66 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 20 separate completed works. | 99% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Smt. Sonia Gandhi (2024-30),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,147000000.0,125886435.0,74225676.0,85.64,46,128,35.94,51660759.0,144,141,3,,62.0,144.0,74225676.0,NEW INDIAN CONSTRUCTION COMPANY,5.34,2.48,40.28,2.08,22.0,46.0,0.36209135002920056,0.0,50.0,100.0,19.57,1.0,8.0,2.083333333333333,49.7,69.59958033928852,46,9.6,56.1,37.5,Low,Funds utilization (86%) is far ahead of physical completion (36%) — a gap of 50 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 8 separate completed works. | 70% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
GENIBEN NAGAJI THAKOR,BANASKANTHA,Gujarat,Lok Sabha,147000000.0,77476737.0,26332572.0,52.71,41,168,24.4,51144165.0,67,65,2,,58.0,67.0,26332572.0,GUJARAT LOKSEVA CHARITABLE TRUST,9.49,2.53,82.09,2.99,3.0,41.0,-0.1594905866497284,0.0,2.44,100.0,80.49,5.0,16.0,2.9850746268656714,28.310000000000002,194.22396338648576,42,16.9,51.2,37.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 80% of completed works are billed in suspiciously round figures. | The same work description text is reused 5 times. | The exact same rupee amount appears on 16 separate completed works. | 194% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify these are genuinely distinct works and not duplicate/split entries.
Smt Hema Malini,MATHURA,Uttar Pradesh,Lok Sabha,147000000.0,70743990.0,40721168.0,48.13,33,88,37.5,30022822.0,82,82,0,,14.0,82.0,40721168.0,JAY MAHAVEER INFRAVENTURE PRIVATE LIMITED,33.41,18.22,12.2,0.0,17.0,33.0,0.24319113170766327,0.0,100.0,100.0,0.0,1.0,10.0,0.0,10.630000000000003,73.72780171727884,36,27.7,43.9,37.4,Low,100% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 10 separate completed works. | 74% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence.
Shri Masthan Rao Yadav Beedha (2024-28),Sitting Rajya Sabha,Andhra Pradesh,Rajya Sabha,171296045.11,136413877.0,35512349.0,79.64,40,120,33.33,100901528.0,46,46,0,,26.0,46.0,35512349.0,Chejarla Suresh Reddy,14.0,6.19,0.0,0.0,11.0,40.0,0.1919055343096485,2.0,5.0,100.0,0.0,1.0,1.0,0.0,46.31,284.1308188315,50,2.1,61.0,37.4,Low,Funds utilization (80%) is far ahead of physical completion (33%) — a gap of 46 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 2 completed works cost far above the average for their work category (statistical outliers). | 284% of expenditure is still an unpaid balance to vendors.,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Vijay Kumar Hansdak,RAJMAHAL,Jharkhand,Lok Sabha,147223957.11,91979000.0,28886697.0,62.48,0,468,0.0,63092303.0,302,302,0,,6.0,302.0,28886697.0,AJIT KUMAR,49.5,33.74,41.72,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.48,218.41300512827755,30,38.5,36.6,37.4,Low,Funds utilization (62%) is far ahead of physical completion (0%) — a gap of 62 points. | 218% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Verify that advance/interim payments correspond to actual physical progress on site.
Nishikant Dubey,GODDA,Jharkhand,Lok Sabha,147000000.0,4285510.0,1785510.0,2.92,0,2,0.0,2500000.0,1,1,0,,1.0,1.0,1785510.0,PRAKHAND SHIKSHA PRASAR PADADHIKARI,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,140.01601783244,10,75.2,12.2,37.4,Low,140% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues.
SELJA,SIRSA,Haryana,Lok Sabha,147000000.0,104747841.0,26548478.0,71.26,59,312,18.91,78199363.0,152,137,15,,35.0,152.0,26548478.0,KIRPAL SINGH AND SONS,23.73,9.94,0.66,9.87,21.0,59.0,-0.33830824606208737,0.0,33.9,100.0,3.39,1.0,36.0,9.868421052631579,52.35000000000001,294.5530926480983,46,9.0,56.1,37.3,Low,Funds utilization (71%) is far ahead of physical completion (19%) — a gap of 52 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 36 separate completed works. | 295% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Ajay Tamta,ALMORA,Uttarakhand,Lok Sabha,147000000.0,29134406.0,4183680.0,19.82,3,148,2.03,24950726.0,100,83,17,,90.0,100.0,4183680.0,LAL SINGH JALAL,23.05,9.36,2.0,17.0,3.0,3.0,-0.1435268501118613,0.0,0.0,100.0,66.67,1.0,1.0,17.0,17.79,596.3822758910816,26,45.8,31.7,37.3,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 67% of completed works are billed in suspiciously round figures. | 596% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
MANNA LAL RAWAT,UDAIPUR,Rajasthan,Lok Sabha,147000000.0,80297895.0,36354199.0,54.62,24,208,11.54,43943696.0,207,169,38,,75.0,207.0,36354199.0,SHREE RAM ENTERPRISES,17.5,6.34,14.01,18.36,36.0,24.0,0.4715121295949716,0.0,41.67,100.0,4.17,1.0,2.0,18.357487922705314,43.08,120.87653478488139,38,23.6,46.3,37.2,Low,Funds utilization (55%) is far ahead of physical completion (12%) — a gap of 43 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 121% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Dr. V. Sivadasan (2021-27),Sitting Rajya Sabha,Kerala,Rajya Sabha,276720323.27,191022745.0,24863346.0,69.03,14,63,22.22,166159399.0,45,45,0,,11.0,45.0,24863346.0,KELTRON,29.8,20.19,2.22,0.0,8.0,14.0,0.06830020182911418,0.0,28.57,100.0,0.0,1.0,8.0,0.0,46.81,668.2905792325779,46,8.7,56.1,37.1,Low,Funds utilization (69%) is far ahead of physical completion (22%) — a gap of 47 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 8 separate completed works. | 668% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Balashowry Vallabbhaneni,MACHILIPATNAM,Andhra Pradesh,Lok Sabha,147000000.0,37625559.0,14363941.0,25.6,9,59,15.25,23261618.0,26,24,2,,12.0,26.0,14363941.0,Sai Brothers and Co,17.27,12.08,0.0,7.69,3.0,9.0,-0.17335209165543358,0.0,100.0,100.0,0.0,1.0,2.0,7.6923076923076925,10.350000000000001,161.94453875854822,28,41.6,34.1,37.1,Low,100% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 162% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence.
S. Jagathrakshakan,ARAKKONAM,Tamil Nadu,Lok Sabha,180589332.34,146686107.0,57167418.0,81.23,36,163,22.09,89518689.0,67,53,14,,45.0,67.0,57167418.0,AVN CONSTRUCTIONS,5.93,3.0,29.85,20.9,6.0,36.0,0.5226392666294024,1.0,41.67,100.0,22.22,2.0,2.0,20.8955223880597,59.14,156.59040084686,38,23.3,46.3,37.1,Low,Funds utilization (81%) is far ahead of physical completion (22%) — a gap of 59 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 157% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Kanad Purkayastha (2025-31),Sitting Rajya Sabha,Assam,Rajya Sabha,98000000.0,65000000.0,28001397.0,66.33,0,50,0.0,36998603.0,37,34,3,,11.0,37.0,28001397.0,ABDUL KALAM BARBHUIYA,33.77,16.05,27.03,8.11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109,66.33,132.13127545029272,30,37.5,36.6,37.0,Low,Funds utilization (66%) is far ahead of physical completion (0%) — a gap of 66 points. | 132% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Verify that advance/interim payments correspond to actual physical progress on site.
Pratap Chandra Sarangi,BALASORE,Odisha,Lok Sabha,147064254.11,36406000.0,2525000.0,24.76,10,127,7.87,33881000.0,10,10,0,,3.0,10.0,2525000.0,Ms Durga Traders,40.59,36.08,30.0,0.0,1.0,10.0,-0.32728478192416766,0.0,0.0,100.0,30.0,1.0,7.0,0.0,16.89,1341.8217821782177,26,44.9,31.7,37.0,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 7 separate completed works. | 1342% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
